Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
09/02/2018,LTCUSD,149.1,164.29,142.09,164.1,510707.03,78073701.49
08/02/2018,LTCUSD,137.8,151,136.65,149.1,483516.27,70044546.96
07/02/2018,LTCUSD,141.5,160,130.6,137.8,950404.56,138616008.8
06/02/2018,LTCUSD,124.98,147.98,103.65,141.5,1735100.58,216160464.5
05/02/2018,LTCUSD,147.5,153.87,112,124.98,1261455.6,166640565
04/02/2018,LTCUSD,160.97,175,137,147.5,1095767.35,170853578.5
03/02/2018,LTCUSD,130.69,166.6,120.12,160.97,892909.36,130500748
02/02/2018,LTCUSD,140.6,141.34,100.2,130.69,1192336.87,148138984.7
01/02/2018,LTCUSD,161.9,164.9,125,140.6,745202.67,107062002.7
31/01/2018,LTCUSD,164.25,166.5,155,161.9,308082.43,49439807.95
30/01/2018,LTCUSD,179.57,179.9,158.2,164.25,379801.99,64059921.52
29/01/2018,LTCUSD,191.12,191.12,175.56,179.57,196646.32,35648369.32
28/01/2018,LTCUSD,179.65,192.47,178.65,191.12,219997.31,40610728.76
27/01/2018,LTCUSD,175.71,182,173.96,179.65,168926.78,30130784.35
26/01/2018,LTCUSD,178.86,181.71,166.15,175.71,264755.45,46193883.44
25/01/2018,LTCUSD,180.6,184.8,175,178.86,221870.89,39980503.18
24/01/2018,LTCUSD,178.27,184.69,172.23,180.6,255362.73,45577119.38
23/01/2018,LTCUSD,179.42,186.03,165.01,178.27,352078.73,62072144.01
22/01/2018,LTCUSD,191.25,194.7,165.5,179.42,440729.94,78563452.42
21/01/2018,LTCUSD,210.91,211.09,183.12,191.25,335920.69,65430274.79
20/01/2018,LTCUSD,192.5,214.88,192.5,210.91,353597.87,72401085.39
19/01/2018,LTCUSD,192.6,203,187.1,192.5,390573.96,75645651.27
18/01/2018,LTCUSD,189,211,176.31,192.6,799394.42,156062431.2
17/01/2018,LTCUSD,193.26,216,135,189,1605416.79,277465147.2
16/01/2018,LTCUSD,232.51,233.21,146.6,193.26,1283937.7,249770265.6
15/01/2018,LTCUSD,237.89,244.2,231.11,232.51,208693.2,49681868.74
14/01/2018,LTCUSD,258,268,233.82,237.89,352485.69,87773772.81
13/01/2018,LTCUSD,235.52,263,235.51,258,360949.3,89409593.55
12/01/2018,LTCUSD,226.91,241.99,220.2,235.52,321677.56,74989189.68
11/01/2018,LTCUSD,248.8,253,219.07,226.91,566145,131824249
10/01/2018,LTCUSD,246.89,249.67,232.51,248.8,428753.3,103914498.7
09/01/2018,LTCUSD,255.21,258.75,238.75,246.89,391655.72,98394133.65
08/01/2018,LTCUSD,272.06,273.77,231.42,255.21,554721.79,142102062.6
07/01/2018,LTCUSD,279.42,286.95,265.24,272.06,355270.98,98900360.61
06/01/2018,LTCUSD,246.23,304,245,279.42,797572.82,223407657.4
05/01/2018,LTCUSD,238.91,251.97,236.24,246.23,472803.23,115912325.1
04/01/2018,LTCUSD,244.99,245,226.79,238.91,500544.11,118310542.1
03/01/2018,LTCUSD,253.31,258.54,240.72,244.99,433466.83,107994282.9
02/01/2018,LTCUSD,225.22,262,225.21,253.31,661461.06,163478445.4
01/01/2018,LTCUSD,227.17,232.29,217.66,225.22,246251.23,55290393.45
31/12/2017,LTCUSD,216.03,237.88,210,227.17,424977.27,95255394.17
30/12/2017,LTCUSD,245.79,246,206,216.03,593421.19,134086005
29/12/2017,LTCUSD,251.18,259.5,236.5,245.79,444267.12,110532964.2
28/12/2017,LTCUSD,264.4,266,223.59,251.18,703312.71,171876897.9
27/12/2017,LTCUSD,280.1,286.46,252.81,264.4,448074.35,120686705.4
26/12/2017,LTCUSD,273.52,286.99,273.17,280.1,354259.87,99320734.15
25/12/2017,LTCUSD,278.81,287.4,271.12,273.52,291443.4,81046685.92
24/12/2017,LTCUSD,293.03,295.99,254,278.81,665181.18,183222825.3
23/12/2017,LTCUSD,267.79,321.85,261,293.03,906938.05,265254796.6
22/12/2017,LTCUSD,311,311.89,144,267.79,3042122.91,752324543.4
21/12/2017,LTCUSD,305.59,327.99,291.01,311,671619.27,207103600
20/12/2017,LTCUSD,350.79,350.79,275,305.59,1411721.84,451060113.4
19/12/2017,LTCUSD,359.4,380,324.67,350.79,1347219.95,479241084.4
18/12/2017,LTCUSD,324.74,366.9,305.77,359.4,1085218.68,361242906.8
17/12/2017,LTCUSD,306.86,334.85,303.24,324.74,856739.84,276276206
16/12/2017,LTCUSD,303.79,314.97,280,306.86,754228.33,228354284
15/12/2017,LTCUSD,283.8,322.97,252.22,303.79,1625601.84,473049717.7
14/12/2017,LTCUSD,312.89,324.62,256.1,283.8,1352786.85,397904281.3
13/12/2017,LTCUSD,352.08,372.55,275,312.89,2166396.91,706974876.1
12/12/2017,LTCUSD,218.6,420,213.3,352.08,3558810.11,1081618733
11/12/2017,LTCUSD,150.99,235,149.96,218.6,2276153.02,434156552.9
10/12/2017,LTCUSD,160.95,160.95,135.45,150.99,1238640.06,183506272.8
09/12/2017,LTCUSD,128.97,199,128.96,160.95,3304190.9,524122383.7
08/12/2017,LTCUSD,97.96,144.75,95.8,128.97,2349412.62,281521843.8
07/12/2017,LTCUSD,100.01,102.48,95.01,97.96,931062.65,91695148.91
06/12/2017,LTCUSD,101.01,103.9,97.75,100.01,754511.19,76359902.33
05/12/2017,LTCUSD,104.28,104.29,101.01,101.01,466662.32,47769478.07
04/12/2017,LTCUSD,101.2,104.5,95.47,104.28,580546.21,58651641.82
03/12/2017,LTCUSD,99.65,107.49,97,101.2,759748.83,77645326.96
02/12/2017,LTCUSD,100.16,104.75,98.1,99.65,793874.96,80315925.74
01/12/2017,LTCUSD,85.82,100.77,82,100.16,1324003.28,123587404.8
30/11/2017,LTCUSD,86.7,93.5,78,85.82,1011501.33,86421708.95
29/11/2017,LTCUSD,94.49,103.54,76.01,86.7,1557022.5,148809089.4
28/11/2017,LTCUSD,91.38,94.88,89.96,94.49,559324.32,51865650.93
27/11/2017,LTCUSD,86.62,93.89,86.4,91.38,842786.11,76244993.15
26/11/2017,LTCUSD,89.13,89.21,84.18,86.62,668214.39,57939735.51
25/11/2017,LTCUSD,77.54,89.88,77.24,89.13,1008440.73,84212351.95
24/11/2017,LTCUSD,73.3,77.7,72.51,77.54,521987.53,39127528.2
23/11/2017,LTCUSD,72.31,77.96,71.07,73.3,696781.45,51990244.78
22/11/2017,LTCUSD,70,72.32,70,72.31,319998.06,22769864.1
21/11/2017,LTCUSD,72.62,73,68,70,663599.06,46748553.38
20/11/2017,LTCUSD,71.7,73.25,71.13,72.62,403141.53,29122072.5
19/11/2017,LTCUSD,69.35,73.4,68.55,71.7,519944.75,36792560.95
18/11/2017,LTCUSD,67.5,69.95,65.62,69.35,338051.28,22860729.46
17/11/2017,LTCUSD,70.56,71.46,65.52,67.5,770626.76,52712326.68
16/11/2017,LTCUSD,63.3,72.5,62.52,70.56,845406.44,56599695.12
15/11/2017,LTCUSD,62.33,65.43,62.2,63.3,375892.38,23887754.59
14/11/2017,LTCUSD,61.24,63.57,60.56,62.33,336629.84,20852252.27
13/11/2017,LTCUSD,58.81,62.42,58.23,61.24,358103.57,21650007.76
12/11/2017,LTCUSD,62.49,62.6,57.08,58.81,569163.54,33880961.89
11/11/2017,LTCUSD,59.32,63.99,59.02,62.49,455022.37,28088680.42
10/11/2017,LTCUSD,64.4,65.94,56.13,59.32,809038.98,49164293.6
09/11/2017,LTCUSD,62.46,67.24,61.89,64.4,612290.73,39474791.27
08/11/2017,LTCUSD,60.61,64.3,59.6,62.46,788530.39,48839553.65
07/11/2017,LTCUSD,54.6,63.71,54.6,60.61,734430.83,43989718.75
06/11/2017,LTCUSD,54.67,55.85,53.37,54.6,221445.68,12141984.55
05/11/2017,LTCUSD,55.09,55.53,54.38,54.67,151828.91,8334673.09
04/11/2017,LTCUSD,56.19,56.3,54.65,55.09,159543.16,8846521.28
03/11/2017,LTCUSD,54.35,56.35,53.96,56.19,316100.2,17421121.34
02/11/2017,LTCUSD,53,54.85,50.25,54.35,558252.89,29431467.47
01/11/2017,LTCUSD,55.41,55.6,52.82,53,235905.19,12866276.01
31/10/2017,LTCUSD,56.4,56.81,55.4,55.41,169187.47,9499819.02
30/10/2017,LTCUSD,56.59,58.39,55.85,56.4,186735.09,10618196.55
29/10/2017,LTCUSD,54.52,58,54.26,56.59,189860.48,10706447.15
28/10/2017,LTCUSD,55.24,55.88,54.01,54.52,90591.89,4969553.65
27/10/2017,LTCUSD,55.56,56.15,54.75,55.24,125596.65,6950292
26/10/2017,LTCUSD,56.36,57.16,54.89,55.56,150371.27,8414056.57
25/10/2017,LTCUSD,55.61,56.92,53.55,56.36,257212.47,14149049.75
24/10/2017,LTCUSD,54.76,59.19,52.5,55.61,495668.73,28222463.83
23/10/2017,LTCUSD,56.75,56.75,52.45,54.76,430417.98,23435394.33
22/10/2017,LTCUSD,58.14,58.89,56.12,56.75,190552.52,10883490.88
21/10/2017,LTCUSD,60.12,60.38,56.2,58.14,295361.54,17228531.36
20/10/2017,LTCUSD,59.84,62.2,58.52,60.12,334669.52,20260951.38
19/10/2017,LTCUSD,60.67,61.42,58.34,59.84,368588.99,22114796.92
18/10/2017,LTCUSD,59.19,61.85,52.9,60.67,807129.12,46384019.7
17/10/2017,LTCUSD,64.72,64.99,58.51,59.19,402663.6,24632632.5
16/10/2017,LTCUSD,65.51,66.4,62.33,64.72,348950.5,22505055.61
15/10/2017,LTCUSD,63.94,69.59,62.06,65.51,754176.97,49373563.72
14/10/2017,LTCUSD,58.9,66.85,58.3,63.94,699486.35,44035731.81
13/10/2017,LTCUSD,59.58,60.96,55.25,58.9,838330.64,48885875.96
12/10/2017,LTCUSD,50.81,59.58,50.66,59.58,877101.74,48913693.83
11/10/2017,LTCUSD,50.4,51,50.22,50.81,98337.72,4976387.08
10/10/2017,LTCUSD,50.04,51.48,49.59,50.4,193686.48,9787208.53
09/10/2017,LTCUSD,53.27,53.41,48.15,50.04,441200.03,22302862.77
08/10/2017,LTCUSD,52.57,54.79,52.4,53.27,202571.68,10836154.96
07/10/2017,LTCUSD,52.12,52.85,51.6,52.57,108032.85,5619584.59
06/10/2017,LTCUSD,51.67,52.73,51.4,52.12,146894.31,7666661.2
05/10/2017,LTCUSD,51.16,51.94,50.25,51.67,162259.14,8306090.85
04/10/2017,LTCUSD,52.15,53,50.53,51.16,205244.53,10607789.59
03/10/2017,LTCUSD,53.37,53.59,51.35,52.15,232831.22,12144647.56
02/10/2017,LTCUSD,54.69,55.08,52.62,53.37,225679.25,12175988.95
01/10/2017,LTCUSD,55.26,55.33,53.5,54.69,193400.8,10521708.48
30/09/2017,LTCUSD,52.62,55.92,52.54,55.26,251460.02,13779946.7
29/09/2017,LTCUSD,54.87,54.87,50.35,52.62,531890.21,27969851.93
28/09/2017,LTCUSD,56.88,57.11,54.07,54.87,450031.08,24994200.87
27/09/2017,LTCUSD,52.34,57.44,52.32,56.88,584709.26,32217164.44
26/09/2017,LTCUSD,52.22,54.41,51.5,52.34,352208.21,18602951.13
25/09/2017,LTCUSD,47.7,53.25,47.53,52.22,492373.27,25244875.06
24/09/2017,LTCUSD,49.41,49.58,47.1,47.7,231665.4,11157041.91
23/09/2017,LTCUSD,47.81,50.24,46.45,49.41,324238.93,15755407.32
22/09/2017,LTCUSD,46.61,49.72,45,47.81,680966.11,32038236.39
21/09/2017,LTCUSD,51.57,52.5,45.18,46.61,806762.82,39216208.78
20/09/2017,LTCUSD,52.95,54.6,51.11,51.57,337576.59,17818382.48
19/09/2017,LTCUSD,56.3,56.86,51.38,52.95,605008.86,32737460.72
18/09/2017,LTCUSD,51.37,58,51.36,56.3,871122.67,48130374.53
17/09/2017,LTCUSD,52.47,54.1,47.87,51.37,562899.19,28832154.74
16/09/2017,LTCUSD,52.29,59,50.64,52.47,846875.62,45918520.12
15/09/2017,LTCUSD,45.42,62.41,33.56,52.29,3016209.54,147551269.4
14/09/2017,LTCUSD,61.8,62.6,45.1,45.42,1593960.77,81799190.57
13/09/2017,LTCUSD,66,66.46,57.74,61.8,1087237.79,66727635.61
12/09/2017,LTCUSD,68.28,71.93,65.02,66,578210.49,39525439.59
11/09/2017,LTCUSD,67.44,71.55,65.5,68.28,414829.11,28427324.46
10/09/2017,LTCUSD,71.27,71.44,65.02,67.44,561399.51,38168379.3
09/09/2017,LTCUSD,73.7,74.5,69.1,71.27,425962.1,30501110.51
08/09/2017,LTCUSD,80.23,82.11,68.12,73.7,1038917.92,77270217.2
07/09/2017,LTCUSD,81.47,82.75,77.37,80.23,558711.62,44717214.43
06/09/2017,LTCUSD,74.19,82.67,74.19,81.47,903488.42,71177547.38
05/09/2017,LTCUSD,71.25,74.95,66,74.19,767788.37,54577453.11
04/09/2017,LTCUSD,79.44,79.51,64,71.25,1243123.2,88632223.7
03/09/2017,LTCUSD,79.84,84.62,77.26,79.44,596171.59,48118668.45
02/09/2017,LTCUSD,89.23,93.85,73.87,79.84,1325214.13,108596261.7
01/09/2017,LTCUSD,73.23,98.28,71.51,89.23,1918832.47,161847181.8
31/08/2017,LTCUSD,66.12,74.8,65.22,73.23,1003506.62,70627038.05
30/08/2017,LTCUSD,63.75,67.5,62,66.12,394445.19,25068086.4
29/08/2017,LTCUSD,62.38,64.45,61.25,63.75,446046.51,27972542.26
28/08/2017,LTCUSD,61.56,64.73,58.77,62.38,557309.44,34632663.88
27/08/2017,LTCUSD,51.55,64.67,51.2,61.56,818819.92,48661154.45
26/08/2017,LTCUSD,51.11,52,50,51.55,164481.14,8391050.76
25/08/2017,LTCUSD,51.09,52.2,50.1,51.11,260657.54,13339340.81
24/08/2017,LTCUSD,53.31,53.46,50.23,51.09,399542.95,20693493.89
23/08/2017,LTCUSD,46.43,55,46.08,53.31,587970.95,29992702.14
22/08/2017,LTCUSD,47.99,47.99,44.65,46.43,230933.96,10689921.71
21/08/2017,LTCUSD,45.57,48.87,44.9,47.99,245860.86,11519871.63
20/08/2017,LTCUSD,45.18,47.15,44.07,45.57,155487.28,7140128.4
19/08/2017,LTCUSD,46.69,47,43.76,45.18,158517.69,7138151.66
18/08/2017,LTCUSD,43.88,47.99,43.29,46.69,362938.83,16558869.54
17/08/2017,LTCUSD,43.8,44.7,43.13,43.88,163343.59,7183196.25
16/08/2017,LTCUSD,43.1,44.94,42.01,43.8,194822.61,8494213.68
15/08/2017,LTCUSD,45.59,45.7,41.65,43.1,307879.07,13315246.53
14/08/2017,LTCUSD,45.22,46.34,44.82,45.59,198807.8,9047466.21
13/08/2017,LTCUSD,46.33,47.38,44.05,45.22,275657.03,12629514.17
12/08/2017,LTCUSD,47.08,47.8,46.01,46.33,242306.22,11403666.51
11/08/2017,LTCUSD,47.2,47.71,46.6,47.08,188300.07,8854856.27
10/08/2017,LTCUSD,47.69,48.6,47.01,47.2,173654.63,8305846.32
09/08/2017,LTCUSD,49.06,49.95,46.66,47.69,301286.41,14547545.84
08/08/2017,LTCUSD,45.99,49.98,45.76,49.06,375801.36,17815265.6
07/08/2017,LTCUSD,45.33,46.5,45.01,45.99,162214.37,7423505.97
06/08/2017,LTCUSD,45.85,46.65,44.78,45.33,180656.09,8219176.22
05/08/2017,LTCUSD,43.07,47.09,43.06,45.85,345316.35,15723047.94
04/08/2017,LTCUSD,42.49,43.49,42.34,43.07,114694.6,4921158.21
03/08/2017,LTCUSD,41.82,42.87,41.73,42.49,98908.77,4190546.91
02/08/2017,LTCUSD,43.18,43.23,41.52,41.82,160294.02,6800380.17
01/08/2017,LTCUSD,42.27,43.84,41.18,43.18,290912.51,12442054.65
31/07/2017,LTCUSD,40.82,43.8,38.4,42.27,304878.55,12601207.13
30/07/2017,LTCUSD,41.01,42.16,39.56,40.82,138967.42,5675542.9
29/07/2017,LTCUSD,40.35,41.5,38.28,41.01,246295.26,9786340.66
28/07/2017,LTCUSD,41.87,42.17,40.1,40.35,208077.02,8538521.13
27/07/2017,LTCUSD,41.99,42.3,40.8,41.87,167224.38,6962628.78
26/07/2017,LTCUSD,42.21,43,40.4,41.99,204730.51,8525445.62
25/07/2017,LTCUSD,45.01,45.15,40.23,42.21,320441.41,13527022.55
24/07/2017,LTCUSD,45.23,45.49,44.41,45.01,123329.53,5558981.46
23/07/2017,LTCUSD,46.7,46.95,44.1,45.23,175167.06,7978679.54
22/07/2017,LTCUSD,45.4,47.52,44.43,46.7,181018.6,8341004.09
21/07/2017,LTCUSD,44.72,47.93,44,45.4,474997.47,21846779.06
20/07/2017,LTCUSD,40.19,45,40.12,44.72,424546.5,18459580.89
19/07/2017,LTCUSD,43.5,43.96,39.68,40.19,317869.61,13293446.88
18/07/2017,LTCUSD,42.36,45,40.56,43.5,426281.84,18478247.63
17/07/2017,LTCUSD,40.69,43.08,39.72,42.36,503504.14,20990986.24
16/07/2017,LTCUSD,38.14,41.99,34.78,40.69,634510.56,24335846.58
15/07/2017,LTCUSD,42.78,42.99,37.5,38.14,522233.11,20753355.56
14/07/2017,LTCUSD,45.48,45.72,40,42.78,437761.98,18581373.1
13/07/2017,LTCUSD,47,47.88,44.1,45.48,256545.49,11742943.66
12/07/2017,LTCUSD,43.92,48.48,42.1,47,507311.25,23306623.04
11/07/2017,LTCUSD,44.74,46.78,41.38,43.92,488831.62,21730991.97
10/07/2017,LTCUSD,48.76,49.84,42.1,44.74,534088.28,24697391.91
09/07/2017,LTCUSD,51.27,52.55,48.33,48.76,300347.15,15151793.33
08/07/2017,LTCUSD,46.21,52.61,44.18,51.27,514356.88,24892249.48
07/07/2017,LTCUSD,51.2,51.36,44.28,46.21,656665.7,31295203.47
06/07/2017,LTCUSD,53.4,53.4,50.01,51.2,367317.92,18827695.7
05/07/2017,LTCUSD,54.89,57.75,49.01,53.4,861565.9,45527503.69
04/07/2017,LTCUSD,45.51,55.4,45.51,54.89,1102078.87,56413499.86
03/07/2017,LTCUSD,41.59,47.7,40.6,45.51,641499.55,28906597.17
02/07/2017,LTCUSD,38.37,41.99,37.15,41.59,244426.33,9761160.85
01/07/2017,LTCUSD,39.49,39.83,37.4,38.37,169447.4,6545238.31
30/06/2017,LTCUSD,40.2,41.2,39.22,39.49,190544.9,7649252.91
29/06/2017,LTCUSD,42,42.14,39.6,40.2,237139.76,9740923.48
28/06/2017,LTCUSD,40.5,43.44,37.3,42,489566.46,20050663.28
27/06/2017,LTCUSD,38.15,40.5,33.61,40.5,591651.65,22051407.92
26/06/2017,LTCUSD,40.8,41.98,33.38,38.15,635706.3,23924017.03
25/06/2017,LTCUSD,43.05,43.76,38.27,40.8,417000.37,17243135.15
24/06/2017,LTCUSD,46.03,46.13,42.05,43.05,319781.32,14093391.36
23/06/2017,LTCUSD,45.98,46.96,45.52,46.03,232589.83,10712673.45
22/06/2017,LTCUSD,44,47.89,42.87,45.98,398168.88,18196812
21/06/2017,LTCUSD,45.63,46.16,41.5,44,378025.86,16737859.53
20/06/2017,LTCUSD,47.63,48.45,42.5,45.63,638438.92,29436833.7
19/06/2017,LTCUSD,43.66,49.99,42.27,47.63,1143062.92,53103869.37
18/06/2017,LTCUSD,46.01,46.65,39.56,43.66,960611.2,41376834.46
17/06/2017,LTCUSD,33.89,49,33.61,46.01,2071876.52,85649982.14
16/06/2017,LTCUSD,28.97,33.9,27.65,33.89,583164.35,18308161.71
15/06/2017,LTCUSD,28.81,29.4,24.42,28.97,548787.26,15068040.7
14/06/2017,LTCUSD,30.32,32,27.5,28.81,543026.41,16300962.12
13/06/2017,LTCUSD,29.06,30.65,28.71,30.32,334624.11,9895323.73
12/06/2017,LTCUSD,34.04,34.17,27,29.06,681787.4,20682144.45
11/06/2017,LTCUSD,30.13,35.5,29.53,34.04,615053.94,19925454.65
10/06/2017,LTCUSD,29.56,30.25,29,30.13,368074.8,10915285.13
09/06/2017,LTCUSD,30.08,30.9,29.5,29.56,314669.04,9489768.17
08/06/2017,LTCUSD,28.6,30.85,27.99,30.08,297382.64,8773512.07
07/06/2017,LTCUSD,30.1,30.8,27.65,28.6,324611.97,9571281.94
06/06/2017,LTCUSD,30.7,31.33,28.08,30.1,540389.22,16252443.12
